,Dataset,embeddings,# Features,# Samples,Feature_Samples_ratio,Intrinsic_Dimension,Condition number,Fisher Discriminant Ratio,Total Correlations,Mutual information,# Non-zero entries,# Low variance features,Variation,std_var,Coefficient of Variation %,std_co_of_v,Skewness,std_skew,Kurtosis,std_kurt,Mean Log Kernel Density,Isomap Reconstruction Error,Fractal dimension,Entropy,std_entropy,iteration,model,accuracy,f1_score,time,auc,Model_Parameters,datatype,model_embed_datatype
110,ld_data-1.csv,none,10,70,0.1429,8,1.710623349765323e+16,0.2856,18.7746,0.0881,690,3,0.05,0.0094,46.8614,7.616,0.1908,0.2441,-0.1187,0.3912,2.9635,0.2036,1.9965,0.8813,0.0,2,dt,1.0,1.0,0.0045289993286132,1.0,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}",ld_data,dt_none_ld_data
111,ld_data-1.csv,none,10,70,0.1429,8,1.710623349765323e+16,0.2856,18.7746,0.0881,690,3,0.05,0.0094,46.8614,7.616,0.1908,0.2441,-0.1187,0.3912,2.9635,0.2036,1.9965,0.8813,0.0,2,lr,0.9333333333333332,0.9306818181818184,0.0042898654937744,0.8888888888888888,"{'estimator__C': 1.0, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__l1_ratio': None, 'estimator__max_iter': 10000, 'estimator__multi_class': 'deprecated', 'estimator__n_jobs': None, 'estimator__penalty': 'l2', 'estimator__random_state': None, 'estimator__solver': 'saga', 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': LogisticRegression(max_iter=10000, solver='saga'), 'n_jobs': None}",ld_data,lr_none_ld_data
112,ld_data-1.csv,none,10,70,0.1429,8,1.710623349765323e+16,0.2856,18.7746,0.0881,690,3,0.05,0.0094,46.8614,7.616,0.1908,0.2441,-0.1187,0.3912,2.9635,0.2036,1.9965,0.8813,0.0,2,mlp,1.0,1.0,0.1702468395233154,1.0,"{'estimator__activation': 'relu', 'estimator__alpha': 0.0001, 'estimator__batch_size': 'auto', 'estimator__beta_1': 0.9, 'estimator__beta_2': 0.999, 'estimator__early_stopping': False, 'estimator__epsilon': 1e-08, 'estimator__hidden_layer_sizes': 100, 'estimator__learning_rate': 'constant', 'estimator__learning_rate_init': 0.001, 'estimator__max_fun': 15000, 'estimator__max_iter': 10000, 'estimator__momentum': 0.9, 'estimator__n_iter_no_change': 10, 'estimator__nesterovs_momentum': True, 'estimator__power_t': 0.5, 'estimator__random_state': None, 'estimator__shuffle': True, 'estimator__solver': 'adam', 'estimator__tol': 0.0001, 'estimator__validation_fraction': 0.1, 'estimator__verbose': False, 'estimator__warm_start': False, 'estimator': MLPClassifier(hidden_layer_sizes=100, max_iter=10000), 'n_jobs': None}",ld_data,mlp_none_ld_data
113,ld_data-1.csv,none,10,70,0.1429,8,1.710623349765323e+16,0.2856,18.7746,0.0881,690,3,0.05,0.0094,46.8614,7.616,0.1908,0.2441,-0.1187,0.3912,2.9635,0.2036,1.9965,0.8813,0.0,2,nb,0.8666666666666667,0.853416149068323,0.0043721199035644,0.7777777777777778,"{'estimator__priors': None, 'estimator__var_smoothing': 1e-09, 'estimator': GaussianNB(), 'n_jobs': None}",ld_data,nb_none_ld_data
114,ld_data-1.csv,none,10,70,0.1429,8,1.710623349765323e+16,0.2856,18.7746,0.0881,690,3,0.05,0.0094,46.8614,7.616,0.1908,0.2441,-0.1187,0.3912,2.9635,0.2036,1.9965,0.8813,0.0,2,pqk,1.0,1.0,22.332288026809692,1.0,"{'feature_map': 'ZZFeatureMap', 'feature_map_reps': 4, 'entanglement': 'pairwise', 'svc_best_params': {'C': 0.1, 'gamma': 1, 'kernel': 'poly'}}",ld_data,pqk_none_ld_data
115,ld_data-1.csv,none,10,70,0.1429,8,1.710623349765323e+16,0.2856,18.7746,0.0881,690,3,0.05,0.0094,46.8614,7.616,0.1908,0.2441,-0.1187,0.3912,2.9635,0.2036,1.9965,0.8813,0.0,2,qnn,0.4333333333333333,0.4333333333333333,48.8443911075592,0.3650793650793651,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",ld_data,qnn_none_ld_data
116,ld_data-1.csv,none,10,70,0.1429,8,1.710623349765323e+16,0.2856,18.7746,0.0881,690,3,0.05,0.0094,46.8614,7.616,0.1908,0.2441,-0.1187,0.3912,2.9635,0.2036,1.9965,0.8813,0.0,2,qsvc,0.7,0.5764705882352941,109.03198575973512,0.5,"{'feature_map': 'ZZFeatureMap', 'quantum_kernel': 'FidelityQuantumKernel', 'C': 0.01, 'gamma': 'scale'}",ld_data,qsvc_none_ld_data
117,ld_data-1.csv,none,10,70,0.1429,8,1.710623349765323e+16,0.2856,18.7746,0.0881,690,3,0.05,0.0094,46.8614,7.616,0.1908,0.2441,-0.1187,0.3912,2.9635,0.2036,1.9965,0.8813,0.0,2,rf,1.0,1.0,0.1170880794525146,1.0,"{'estimator__bootstrap': True, 'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__max_leaf_nodes': None, 'estimator__max_samples': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__n_estimators': 100, 'estimator__n_jobs': None, 'estimator__oob_score': False, 'estimator__random_state': None, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': RandomForestClassifier(), 'n_jobs': None}",ld_data,rf_none_ld_data
118,ld_data-1.csv,none,10,70,0.1429,8,1.710623349765323e+16,0.2856,18.7746,0.0881,690,3,0.05,0.0094,46.8614,7.616,0.1908,0.2441,-0.1187,0.3912,2.9635,0.2036,1.9965,0.8813,0.0,2,svc,0.7,0.5764705882352941,0.007498025894165,0.5,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}",ld_data,svc_none_ld_data
119,ld_data-1.csv,none,10,70,0.1429,8,1.710623349765323e+16,0.2856,18.7746,0.0881,690,3,0.05,0.0094,46.8614,7.616,0.1908,0.2441,-0.1187,0.3912,2.9635,0.2036,1.9965,0.8813,0.0,2,vqc,0.5666666666666667,0.5589603283173735,157.65363597869873,0.4682539682539682,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",ld_data,vqc_none_ld_data
120,spheres_data-1.csv,pca,3,140,0.0214,3,1.1542,0.0351,0.0,0.1483,420,1,0.0433,0.0058,-4.7393741254263496e+16,7.057306982247928e+17,0.1133,0.2162,-0.1926,0.1242,0.1506,0.0489,1.9942,1.0,0.0,1,dt,0.8333333333333334,0.8325892857142857,0.0074841976165771,0.8333333333333334,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}",spheres_data,dt_pca_spheres_data
121,spheres_data-1.csv,pca,3,140,0.0214,3,1.1542,0.0351,0.0,0.1483,420,1,0.0433,0.0058,-4.7393741254263496e+16,7.057306982247928e+17,0.1133,0.2162,-0.1926,0.1242,0.1506,0.0489,1.9942,1.0,0.0,1,lr,0.6,0.5927601809954751,0.0040318965911865,0.6,"{'estimator__C': 1.0, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__l1_ratio': None, 'estimator__max_iter': 10000, 'estimator__multi_class': 'deprecated', 'estimator__n_jobs': None, 'estimator__penalty': 'l2', 'estimator__random_state': None, 'estimator__solver': 'saga', 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': LogisticRegression(max_iter=10000, solver='saga'), 'n_jobs': None}",spheres_data,lr_pca_spheres_data
122,spheres_data-1.csv,pca,3,140,0.0214,3,1.1542,0.0351,0.0,0.1483,420,1,0.0433,0.0058,-4.7393741254263496e+16,7.057306982247928e+17,0.1133,0.2162,-0.1926,0.1242,0.1506,0.0489,1.9942,1.0,0.0,1,mlp,0.8833333333333333,0.883300916921367,0.3777329921722412,0.8833333333333334,"{'estimator__activation': 'relu', 'estimator__alpha': 0.0001, 'estimator__batch_size': 'auto', 'estimator__beta_1': 0.9, 'estimator__beta_2': 0.999, 'estimator__early_stopping': False, 'estimator__epsilon': 1e-08, 'estimator__hidden_layer_sizes': 100, 'estimator__learning_rate': 'constant', 'estimator__learning_rate_init': 0.001, 'estimator__max_fun': 15000, 'estimator__max_iter': 10000, 'estimator__momentum': 0.9, 'estimator__n_iter_no_change': 10, 'estimator__nesterovs_momentum': True, 'estimator__power_t': 0.5, 'estimator__random_state': None, 'estimator__shuffle': True, 'estimator__solver': 'adam', 'estimator__tol': 0.0001, 'estimator__validation_fraction': 0.1, 'estimator__verbose': False, 'estimator__warm_start': False, 'estimator': MLPClassifier(hidden_layer_sizes=100, max_iter=10000), 'n_jobs': None}",spheres_data,mlp_pca_spheres_data
123,spheres_data-1.csv,pca,3,140,0.0214,3,1.1542,0.0351,0.0,0.1483,420,1,0.0433,0.0058,-4.7393741254263496e+16,7.057306982247928e+17,0.1133,0.2162,-0.1926,0.1242,0.1506,0.0489,1.9942,1.0,0.0,1,nb,0.9166666666666666,0.9166435120866908,0.0034980773925781,0.9166666666666666,"{'estimator__priors': None, 'estimator__var_smoothing': 1e-09, 'estimator': GaussianNB(), 'n_jobs': None}",spheres_data,nb_pca_spheres_data
124,spheres_data-1.csv,pca,3,140,0.0214,3,1.1542,0.0351,0.0,0.1483,420,1,0.0433,0.0058,-4.7393741254263496e+16,7.057306982247928e+17,0.1133,0.2162,-0.1926,0.1242,0.1506,0.0489,1.9942,1.0,0.0,1,pqk,0.8666666666666667,0.8665183537263625,3.7202861309051514,0.8666666666666667,"{'feature_map': 'ZZFeatureMap', 'feature_map_reps': 4, 'entanglement': 'pairwise', 'svc_best_params': {'C': 100, 'gamma': 0.001, 'kernel': 'linear'}}",spheres_data,pqk_pca_spheres_data
125,spheres_data-1.csv,pca,3,140,0.0214,3,1.1542,0.0351,0.0,0.1483,420,1,0.0433,0.0058,-4.7393741254263496e+16,7.057306982247928e+17,0.1133,0.2162,-0.1926,0.1242,0.1506,0.0489,1.9942,1.0,0.0,1,qnn,0.5,0.3409090909090909,23.143853902816772,0.5333333333333333,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spheres_data,qnn_pca_spheres_data
126,spheres_data-1.csv,pca,3,140,0.0214,3,1.1542,0.0351,0.0,0.1483,420,1,0.0433,0.0058,-4.7393741254263496e+16,7.057306982247928e+17,0.1133,0.2162,-0.1926,0.1242,0.1506,0.0489,1.9942,1.0,0.0,1,qsvc,0.7,0.6945701357466063,107.87243509292604,0.7,"{'feature_map': 'ZZFeatureMap', 'quantum_kernel': 'FidelityQuantumKernel', 'C': 0.01, 'gamma': 'scale'}",spheres_data,qsvc_pca_spheres_data
127,spheres_data-1.csv,pca,3,140,0.0214,3,1.1542,0.0351,0.0,0.1483,420,1,0.0433,0.0058,-4.7393741254263496e+16,7.057306982247928e+17,0.1133,0.2162,-0.1926,0.1242,0.1506,0.0489,1.9942,1.0,0.0,1,rf,0.8666666666666667,0.8665183537263625,0.0940990447998046,0.8666666666666667,"{'estimator__bootstrap': True, 'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__max_leaf_nodes': None, 'estimator__max_samples': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__n_estimators': 100, 'estimator__n_jobs': None, 'estimator__oob_score': False, 'estimator__random_state': None, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': RandomForestClassifier(), 'n_jobs': None}",spheres_data,rf_pca_spheres_data
128,spheres_data-1.csv,pca,3,140,0.0214,3,1.1542,0.0351,0.0,0.1483,420,1,0.0433,0.0058,-4.7393741254263496e+16,7.057306982247928e+17,0.1133,0.2162,-0.1926,0.1242,0.1506,0.0489,1.9942,1.0,0.0,1,svc,0.6666666666666666,0.625,0.0095090866088867,0.6666666666666667,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}",spheres_data,svc_pca_spheres_data
129,spheres_data-1.csv,pca,3,140,0.0214,3,1.1542,0.0351,0.0,0.1483,420,1,0.0433,0.0058,-4.7393741254263496e+16,7.057306982247928e+17,0.1133,0.2162,-0.1926,0.1242,0.1506,0.0489,1.9942,1.0,0.0,1,vqc,0.5833333333333334,0.5688416211555045,78.60242104530334,0.5833333333333334,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spheres_data,vqc_pca_spheres_data
130,spheres_data-1.csv,nmf,3,140,0.0214,3,4.7076,0.0385,1.7367,0.1874,416,1,0.01,0.01,45.3703,3.8902,0.1117,0.2907,-0.1642,0.08,1.3977,0.0042,1.9942,1.0,0.0,1,dt,0.6666666666666666,0.6571428571428571,0.0030019283294677,0.6666666666666666,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}",spheres_data,dt_nmf_spheres_data
131,spheres_data-1.csv,nmf,3,140,0.0214,3,4.7076,0.0385,1.7367,0.1874,416,1,0.01,0.01,45.3703,3.8902,0.1117,0.2907,-0.1642,0.08,1.3977,0.0042,1.9942,1.0,0.0,1,lr,0.7166666666666667,0.7101449275362319,0.0032131671905517,0.7166666666666667,"{'estimator__C': 1.0, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__l1_ratio': None, 'estimator__max_iter': 10000, 'estimator__multi_class': 'deprecated', 'estimator__n_jobs': None, 'estimator__penalty': 'l2', 'estimator__random_state': None, 'estimator__solver': 'saga', 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': LogisticRegression(max_iter=10000, solver='saga'), 'n_jobs': None}",spheres_data,lr_nmf_spheres_data
132,spheres_data-1.csv,nmf,3,140,0.0214,3,4.7076,0.0385,1.7367,0.1874,416,1,0.01,0.01,45.3703,3.8902,0.1117,0.2907,-0.1642,0.08,1.3977,0.0042,1.9942,1.0,0.0,1,mlp,0.6666666666666666,0.6662958843159065,0.5868020057678223,0.6666666666666666,"{'estimator__activation': 'relu', 'estimator__alpha': 0.0001, 'estimator__batch_size': 'auto', 'estimator__beta_1': 0.9, 'estimator__beta_2': 0.999, 'estimator__early_stopping': False, 'estimator__epsilon': 1e-08, 'estimator__hidden_layer_sizes': 100, 'estimator__learning_rate': 'constant', 'estimator__learning_rate_init': 0.001, 'estimator__max_fun': 15000, 'estimator__max_iter': 10000, 'estimator__momentum': 0.9, 'estimator__n_iter_no_change': 10, 'estimator__nesterovs_momentum': True, 'estimator__power_t': 0.5, 'estimator__random_state': None, 'estimator__shuffle': True, 'estimator__solver': 'adam', 'estimator__tol': 0.0001, 'estimator__validation_fraction': 0.1, 'estimator__verbose': False, 'estimator__warm_start': False, 'estimator': MLPClassifier(hidden_layer_sizes=100, max_iter=10000), 'n_jobs': None}",spheres_data,mlp_nmf_spheres_data
133,spheres_data-1.csv,nmf,3,140,0.0214,3,4.7076,0.0385,1.7367,0.1874,416,1,0.01,0.01,45.3703,3.8902,0.1117,0.2907,-0.1642,0.08,1.3977,0.0042,1.9942,1.0,0.0,1,nb,0.7,0.696969696969697,0.0119390487670898,0.7000000000000002,"{'estimator__priors': None, 'estimator__var_smoothing': 1e-09, 'estimator': GaussianNB(), 'n_jobs': None}",spheres_data,nb_nmf_spheres_data
134,spheres_data-1.csv,nmf,3,140,0.0214,3,4.7076,0.0385,1.7367,0.1874,416,1,0.01,0.01,45.3703,3.8902,0.1117,0.2907,-0.1642,0.08,1.3977,0.0042,1.9942,1.0,0.0,1,pqk,0.75,0.7493734335839598,3.626079797744751,0.75,"{'feature_map': 'ZZFeatureMap', 'feature_map_reps': 4, 'entanglement': 'pairwise', 'svc_best_params': {'C': 100, 'gamma': 0.001, 'kernel': 'linear'}}",spheres_data,pqk_nmf_spheres_data
135,spheres_data-1.csv,nmf,3,140,0.0214,3,4.7076,0.0385,1.7367,0.1874,416,1,0.01,0.01,45.3703,3.8902,0.1117,0.2907,-0.1642,0.08,1.3977,0.0042,1.9942,1.0,0.0,1,qnn,0.5,0.3488372093023256,22.83744525909424,0.5666666666666667,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spheres_data,qnn_nmf_spheres_data
136,spheres_data-1.csv,nmf,3,140,0.0214,3,4.7076,0.0385,1.7367,0.1874,416,1,0.01,0.01,45.3703,3.8902,0.1117,0.2907,-0.1642,0.08,1.3977,0.0042,1.9942,1.0,0.0,1,qsvc,0.75,0.7413049726933026,103.61779999732973,0.75,"{'feature_map': 'ZZFeatureMap', 'quantum_kernel': 'FidelityQuantumKernel', 'C': 0.01, 'gamma': 'scale'}",spheres_data,qsvc_nmf_spheres_data
137,spheres_data-1.csv,nmf,3,140,0.0214,3,4.7076,0.0385,1.7367,0.1874,416,1,0.01,0.01,45.3703,3.8902,0.1117,0.2907,-0.1642,0.08,1.3977,0.0042,1.9942,1.0,0.0,1,rf,0.7333333333333333,0.7306397306397305,0.1545560359954834,0.7333333333333334,"{'estimator__bootstrap': True, 'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__max_leaf_nodes': None, 'estimator__max_samples': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__n_estimators': 100, 'estimator__n_jobs': None, 'estimator__oob_score': False, 'estimator__random_state': None, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': RandomForestClassifier(), 'n_jobs': None}",spheres_data,rf_nmf_spheres_data
138,spheres_data-1.csv,nmf,3,140,0.0214,3,4.7076,0.0385,1.7367,0.1874,416,1,0.01,0.01,45.3703,3.8902,0.1117,0.2907,-0.1642,0.08,1.3977,0.0042,1.9942,1.0,0.0,1,svc,0.7166666666666667,0.6919359710057386,0.0045371055603027,0.7166666666666667,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}",spheres_data,svc_nmf_spheres_data
139,spheres_data-1.csv,nmf,3,140,0.0214,3,4.7076,0.0385,1.7367,0.1874,416,1,0.01,0.01,45.3703,3.8902,0.1117,0.2907,-0.1642,0.08,1.3977,0.0042,1.9942,1.0,0.0,1,vqc,0.7333333333333333,0.7222222222222221,76.03601574897766,0.7333333333333334,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spheres_data,vqc_nmf_spheres_data
140,spheres_data-1.csv,none,5,140,0.0357,5,6.7749,0.0269,1.566,0.1561,695,2,0.042,0.0084,40.3375,3.6015,0.054,0.1913,-0.1016,0.2044,0.6225,0.0948,1.9965,1.0,0.0,1,dt,0.7333333333333333,0.717978848413631,0.0037012100219726,0.7333333333333333,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}",spheres_data,dt_none_spheres_data
141,spheres_data-1.csv,none,5,140,0.0357,5,6.7749,0.0269,1.566,0.1561,695,2,0.042,0.0084,40.3375,3.6015,0.054,0.1913,-0.1016,0.2044,0.6225,0.0948,1.9965,1.0,0.0,1,lr,0.5666666666666667,0.5647321428571428,0.0057299137115478,0.5666666666666667,"{'estimator__C': 1.0, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__l1_ratio': None, 'estimator__max_iter': 10000, 'estimator__multi_class': 'deprecated', 'estimator__n_jobs': None, 'estimator__penalty': 'l2', 'estimator__random_state': None, 'estimator__solver': 'saga', 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': LogisticRegression(max_iter=10000, solver='saga'), 'n_jobs': None}",spheres_data,lr_none_spheres_data
142,spheres_data-1.csv,none,5,140,0.0357,5,6.7749,0.0269,1.566,0.1561,695,2,0.042,0.0084,40.3375,3.6015,0.054,0.1913,-0.1016,0.2044,0.6225,0.0948,1.9965,1.0,0.0,1,mlp,0.85,0.846547314578005,0.4586350917816162,0.85,"{'estimator__activation': 'relu', 'estimator__alpha': 0.0001, 'estimator__batch_size': 'auto', 'estimator__beta_1': 0.9, 'estimator__beta_2': 0.999, 'estimator__early_stopping': False, 'estimator__epsilon': 1e-08, 'estimator__hidden_layer_sizes': 100, 'estimator__learning_rate': 'constant', 'estimator__learning_rate_init': 0.001, 'estimator__max_fun': 15000, 'estimator__max_iter': 10000, 'estimator__momentum': 0.9, 'estimator__n_iter_no_change': 10, 'estimator__nesterovs_momentum': True, 'estimator__power_t': 0.5, 'estimator__random_state': None, 'estimator__shuffle': True, 'estimator__solver': 'adam', 'estimator__tol': 0.0001, 'estimator__validation_fraction': 0.1, 'estimator__verbose': False, 'estimator__warm_start': False, 'estimator': MLPClassifier(hidden_layer_sizes=100, max_iter=10000), 'n_jobs': None}",spheres_data,mlp_none_spheres_data
143,spheres_data-1.csv,none,5,140,0.0357,5,6.7749,0.0269,1.566,0.1561,695,2,0.042,0.0084,40.3375,3.6015,0.054,0.1913,-0.1016,0.2044,0.6225,0.0948,1.9965,1.0,0.0,1,nb,0.8,0.7916666666666666,0.0033221244812011,0.8,"{'estimator__priors': None, 'estimator__var_smoothing': 1e-09, 'estimator': GaussianNB(), 'n_jobs': None}",spheres_data,nb_none_spheres_data
144,spheres_data-1.csv,none,5,140,0.0357,5,6.7749,0.0269,1.566,0.1561,695,2,0.042,0.0084,40.3375,3.6015,0.054,0.1913,-0.1016,0.2044,0.6225,0.0948,1.9965,1.0,0.0,1,pqk,0.8166666666666667,0.8102903133084218,8.872909784317017,0.8166666666666667,"{'feature_map': 'ZZFeatureMap', 'feature_map_reps': 4, 'entanglement': 'pairwise', 'svc_best_params': {'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}}",spheres_data,pqk_none_spheres_data
145,spheres_data-1.csv,none,5,140,0.0357,5,6.7749,0.0269,1.566,0.1561,695,2,0.042,0.0084,40.3375,3.6015,0.054,0.1913,-0.1016,0.2044,0.6225,0.0948,1.9965,1.0,0.0,1,qnn,0.4666666666666667,0.3636363636363636,37.80447220802307,0.65,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spheres_data,qnn_none_spheres_data
146,spheres_data-1.csv,none,5,140,0.0357,5,6.7749,0.0269,1.566,0.1561,695,2,0.042,0.0084,40.3375,3.6015,0.054,0.1913,-0.1016,0.2044,0.6225,0.0948,1.9965,1.0,0.0,1,qsvc,0.8166666666666667,0.8141368628555337,142.55908131599426,0.8166666666666667,"{'feature_map': 'ZZFeatureMap', 'quantum_kernel': 'FidelityQuantumKernel', 'C': 0.01, 'gamma': 'scale'}",spheres_data,qsvc_none_spheres_data
